"source","target","ligand","receptor","prob","pval","interaction_name","interaction_name_2","pathway_name","annotation","evidence"
"Ciliated_FOXN4+","AT2_IL32+","AREG","EGFR",0.154104941070567,0,"AREG_EGFR","AREG - EGFR","EGF","Secreted Signaling","KEGG: hsa04012"
"immuneBrush-Club","Brush-Club_TCN1+","AREG","EGFR",0.116370697504957,0,"AREG_EGFR","AREG - EGFR","EGF","Secreted Signaling","KEGG: hsa04012"
"AT2_IL32+","Brush-Club_TCN1+","AREG","EGFR",0.115583731991914,0.03,"AREG_EGFR","AREG - EGFR","EGF","Secreted Signaling","KEGG: hsa04012"
"Ciliated_FOXN4+","Brush-Club_TCN1+","AREG","EGFR",0.115320784539763,0.03,"AREG_EGFR","AREG - EGFR","EGF","Secreted Signaling","KEGG: hsa04012"
"immuneBrush-Club","Ciliated_FOXN4+","AREG","EGFR",0.117895062846278,0,"AREG_EGFR","AREG - EGFR","EGF","Secreted Signaling","KEGG: hsa04012"
"AT2_IL32+","Ciliated_FOXN4+","AREG","EGFR",0.11709915480623,0,"AREG_EGFR","AREG - EGFR","EGF","Secreted Signaling","KEGG: hsa04012"
"Ciliated_FOXN4+","Ciliated_FOXN4+","AREG","EGFR",0.116833215263544,0.02,"AREG_EGFR","AREG - EGFR","EGF","Secreted Signaling","KEGG: hsa04012"
"immuneBrush-Club","MultiC_OMG+","AREG","EGFR_ERBB2",0.106536034922192,0,"AREG_EGFR_ERBB2","AREG - (EGFR+ERBB2)","EGF","Secreted Signaling","KEGG: hsa04012"
"AT2_IL32+","MultiC_OMG+","AREG","EGFR_ERBB2",0.105807613284506,0.02,"AREG_EGFR_ERBB2","AREG - (EGFR+ERBB2)","EGF","Secreted Signaling","KEGG: hsa04012"
"Ciliated_FOXN4+","MultiC_OMG+","AREG","EGFR_ERBB2",0.105564251435339,0.02,"AREG_EGFR_ERBB2","AREG - (EGFR+ERBB2)","EGF","Secreted Signaling","KEGG: hsa04012"
"MultiC_OMG+","MultiC_OMG+","BTC","EGFR",0.120572048815546,0,"BTC_EGFR","BTC - EGFR","EGF","Secreted Signaling","KEGG: hsa04012"
"MultiC_OMG+","immuneBrush-Club","BTC","EGFR",0.124560682499744,0,"BTC_EGFR","BTC - EGFR","EGF","Secreted Signaling","KEGG: hsa04012"
"MultiC_OMG+","AT2_IL32+","BTC","EGFR",0.173243686611366,0,"BTC_EGFR","BTC - EGFR","EGF","Secreted Signaling","KEGG: hsa04012"
"immuneBrush-Club","AT2_IL32+","BTC","EGFR",0.147614930268695,0,"BTC_EGFR","BTC - EGFR","EGF","Secreted Signaling","KEGG: hsa04012"
"AT2_IL32+","AT2_IL32+","BTC","EGFR",0.158096710116917,0,"BTC_EGFR","BTC - EGFR","EGF","Secreted Signaling","KEGG: hsa04012"
"MultiC_OMG+","Brush-Club_TCN1+","BTC","EGFR",0.130385254919399,0,"BTC_EGFR","BTC - EGFR","EGF","Secreted Signaling","KEGG: hsa04012"
"MultiC_OMG+","Ciliated_FOXN4+","BTC","EGFR",0.13206576250224,0,"BTC_EGFR","BTC - EGFR","EGF","Secreted Signaling","KEGG: hsa04012"
"AT2_IL32+","Ciliated_FOXN4+","BTC","EGFR",0.119996493309803,0.01,"BTC_EGFR","BTC - EGFR","EGF","Secreted Signaling","KEGG: hsa04012"
"MultiC_OMG+","MultiC_OMG+","BTC","EGFR_ERBB2",0.119526410786782,0,"BTC_EGFR_ERBB2","BTC - (EGFR+ERBB2)","EGF","Secreted Signaling","KEGG: hsa04012"
"AT2_IL32+","MultiC_OMG+","BTC","EGFR_ERBB2",0.108459890285201,0.04,"BTC_EGFR_ERBB2","BTC - (EGFR+ERBB2)","EGF","Secreted Signaling","KEGG: hsa04012"
"MultiC_OMG+","immuneBrush-Club","BTC","EGFR_ERBB2",0.115739080170789,0,"BTC_EGFR_ERBB2","BTC - (EGFR+ERBB2)","EGF","Secreted Signaling","KEGG: hsa04012"
"MultiC_OMG+","MultiC_OMG+","BTC","ERBB4",0.133858901153761,0,"BTC_ERBB4","BTC - ERBB4","EGF","Secreted Signaling","KEGG: hsa04012"
"immuneBrush-Club","MultiC_OMG+","BTC","ERBB4",0.113258359487644,0,"BTC_ERBB4","BTC - ERBB4","EGF","Secreted Signaling","KEGG: hsa04012"
"AT2_IL32+","MultiC_OMG+","BTC","ERBB4",0.12164872813353,0,"BTC_ERBB4","BTC - ERBB4","EGF","Secreted Signaling","KEGG: hsa04012"
"MultiC_OMG+","immuneBrush-Club","BTC","ERBB4",0.111915839689794,0,"BTC_ERBB4","BTC - ERBB4","EGF","Secreted Signaling","KEGG: hsa04012"
"MultiC_OMG+","MultiC_OMG+","BTC","ERBB2_ERBB4",0.125973263270868,0,"BTC_ERBB2_ERBB4","BTC - (ERBB2+ERBB4)","EGF","Secreted Signaling","KEGG: hsa04012"
"immuneBrush-Club","MultiC_OMG+","BTC","ERBB2_ERBB4",0.106437168356091,0.01,"BTC_ERBB2_ERBB4","BTC - (ERBB2+ERBB4)","EGF","Secreted Signaling","KEGG: hsa04012"
"AT2_IL32+","MultiC_OMG+","BTC","ERBB2_ERBB4",0.114387397418035,0,"BTC_ERBB2_ERBB4","BTC - (ERBB2+ERBB4)","EGF","Secreted Signaling","KEGG: hsa04012"
"MultiC_OMG+","immuneBrush-Club","BTC","ERBB2_ERBB4",0.109670901488042,0,"BTC_ERBB2_ERBB4","BTC - (ERBB2+ERBB4)","EGF","Secreted Signaling","KEGG: hsa04012"
"immuneBrush-Club","MultiC_OMG+","HBEGF","EGFR",0.0293538988329607,0,"HBEGF_EGFR","HBEGF - EGFR","EGF","Secreted Signaling","KEGG: hsa04012"
"AT2_IL32+","MultiC_OMG+","HBEGF","EGFR",0.0391585685603263,0,"HBEGF_EGFR","HBEGF - EGFR","EGF","Secreted Signaling","KEGG: hsa04012"
"immuneBrush-Club","immuneBrush-Club","HBEGF","EGFR",0.0304293648974612,0,"HBEGF_EGFR","HBEGF - EGFR","EGF","Secreted Signaling","KEGG: hsa04012"
"AT2_IL32+","immuneBrush-Club","HBEGF","EGFR",0.0405782399697848,0,"HBEGF_EGFR","HBEGF - EGFR","EGF","Secreted Signaling","KEGG: hsa04012"
"immuneBrush-Club","AT2_IL32+","HBEGF","EGFR",0.0441789111715997,0,"HBEGF_EGFR","HBEGF - EGFR","EGF","Secreted Signaling","KEGG: hsa04012"
"AT2_IL32+","AT2_IL32+","HBEGF","EGFR",0.0586362360136131,0,"HBEGF_EGFR","HBEGF - EGFR","EGF","Secreted Signaling","KEGG: hsa04012"
